S0,K,C_mkt,T,type,iv
672.88,713.0,24.99,0.04,P,0.24
672.88,714.0,0.06,0.04,C,0.13
672.88,715.0,0.06,0.04,C,0.13
672.88,715.0,29.75,0.04,P,0.25
672.88,716.0,0.06,0.04,C,0.13
672.88,716.0,33.92,0.04,P,0.25
672.88,717.0,0.05,0.04,C,0.13
672.88,717.0,36.67,0.04,P,0.24
672.88,718.0,0.05,0.04,C,0.13
672.88,719.0,0.06,0.04,C,0.14
672.88,720.0,0.05,0.04,C,0.14
672.88,720.0,52.0,0.04,P,0.25
672.88,722.0,0.04,0.04,C,0.14
672.88,725.0,0.04,0.04,C,0.15
672.88,725.0,52.56,0.04,P,0.27
672.88,730.0,0.03,0.04,C,0.16
672.88,730.0,61.36,0.04,P,0.33
672.88,735.0,0.02,0.04,C,0.17
672.88,735.0,51.72,0.04,P,0.33
672.88,740.0,0.02,0.04,C,0.18
672.88,740.0,61.98,0.04,P,0.35
672.88,745.0,0.03,0.04,C,0.19
672.88,750.0,0.02,0.04,C,0.2
672.88,750.0,92.37,0.04,P,0.83
672.88,755.0,0.03,0.04,C,0.21
672.88,755.0,84.16,0.04,P,0.4
672.88,760.0,0.02,0.04,C,0.22
672.88,765.0,0.02,0.04,C,0.23
672.88,770.0,0.02,0.04,C,0.24
672.88,770.0,91.1,0.04,P,0.44
672.88,775.0,0.02,0.04,C,0.25
672.88,780.0,0.02,0.04,C,0.26
672.88,780.0,121.11,0.04,P,0.7
672.88,785.0,0.02,0.04,C,0.27
672.88,790.0,0.03,0.04,C,0.28
672.88,790.0,111.08,0.04,P,0.51
672.88,525.0,160.49,0.06,C,0.57
672.88,525.0,0.3,0.06,P,0.45
672.88,530.0,153.64,0.06,C,0.55
672.88,530.0,0.33,0.06,P,0.44
672.88,535.0,0.31,0.06,P,0.43
672.88,540.0,125.55,0.06,C,0.52
672.88,540.0,0.45,0.06,P,0.42
672.88,545.0,129.68,0.06,C,0.51
672.88,545.0,0.52,0.06,P,0.41
672.88,550.0,134.55,0.06,C,0.58
672.88,550.0,0.52,0.06,P,0.4
672.88,555.0,0.7,0.06,P,0.39
672.88,560.0,125.14,0.06,C,0.52
672.88,560.0,0.56,0.06,P,0.38
672.88,565.0,100.96,0.06,C,0.51
672.88,565.0,0.76,0.06,P,0.36
672.88,570.0,106.67,0.06,C,0.51
672.88,570.0,0.57,0.06,P,0.35
672.88,575.0,110.1,0.06,C,0.47
672.88,575.0,0.71,0.06,P,0.34
672.88,580.0,106.94,0.06,C,0.47
672.88,580.0,0.69,0.06,P,0.33
672.88,585.0,100.81,0.06,C,0.43
672.88,585.0,0.82,0.06,P,0.32
672.88,590.0,90.63,0.06,C,0.41
672.88,590.0,0.86,0.06,P,0.31
672.88,595.0,90.71,0.06,C,0.4
672.88,595.0,1.04,0.06,P,0.3
672.88,600.0,68.35,0.06,C,0.39
672.88,600.0,0.99,0.06,P,0.29
672.88,605.0,71.7,0.06,C,0.33
672.88,605.0,1.17,0.06,P,0.28
672.88,610.0,66.5,0.06,C,0.31
672.88,610.0,1.39,0.06,P,0.27
672.88,615.0,66.81,0.06,C,0.3
672.88,615.0,1.62,0.06,P,0.26
672.88,620.0,51.38,0.06,C,0.29
672.88,620.0,1.55,0.06,P,0.25
672.88,625.0,47.29,0.06,C,0.27
672.88,625.0,1.85,0.06,P,0.24
672.88,630.0,46.8,0.06,C,0.26
672.88,630.0,2.15,0.06,P,0.23
672.88,635.0,38.55,0.06,C,0.25
672.88,635.0,2.54,0.06,P,0.22
672.88,640.0,37.52,0.06,C,0.24
672.88,640.0,3.17,0.06,P,0.21
672.88,641.0,37.65,0.06,C,0.24
672.88,641.0,3.72,0.06,P,0.21
672.88,642.0,31.83,0.06,C,0.23
672.88,642.0,3.48,0.06,P,0.21
672.88,643.0,39.68,0.06,C,0.23
672.88,643.0,3.66,0.06,P,0.21
672.88,644.0,43.95,0.06,C,0.23
672.88,644.0,4.73,0.06,P,0.2
672.88,645.0,29.97,0.06,C,0.23
672.88,645.0,3.53,0.06,P,0.2
672.88,646.0,27.82,0.06,C,0.22
672.88,646.0,4.07,0.06,P,0.2
672.88,647.0,32.13,0.06,C,0.22
672.88,647.0,3.98,0.06,P,0.2
672.88,648.0,24.07,0.06,C,0.22
672.88,648.0,5.32,0.06,P,0.2
672.88,649.0,32.38,0.06,C,0.22
672.88,649.0,4.84,0.06,P,0.2
672.88,650.0,26.62,0.06,C,0.22
672.88,650.0,4.38,0.06,P,0.19
672.88,651.0,27.3,0.06,C,0.22
672.88,651.0,5.13,0.06,P,0.19
672.88,652.0,23.12,0.06,C,0.21
672.88,652.0,4.54,0.06,P,0.19
672.88,653.0,23.04,0.06,C,0.21
672.88,653.0,5.26,0.06,P,0.19
672.88,654.0,22.2,0.06,C,0.21
672.88,654.0,5.34,0.06,P,0.19
672.88,655.0,20.35,0.06,C,0.21
672.88,655.0,5.17,0.06,P,0.19
672.88,656.0,23.65,0.06,C,0.2
672.88,656.0,5.73,0.06,P,0.18
672.88,657.0,22.98,0.06,C,0.2
672.88,657.0,6.67,0.06,P,0.18
672.88,658.0,19.52,0.06,C,0.2
672.88,658.0,5.67,0.06,P,0.18
672.88,659.0,17.21,0.06,C,0.2
672.88,659.0,7.45,0.06,P,0.18
672.88,660.0,18.62,0.06,C,0.2
672.88,660.0,6.24,0.06,P,0.18
672.88,661.0,16.77,0.06,C,0.19
672.88,661.0,6.52,0.06,P,0.18
672.88,662.0,19.0,0.06,C,0.19
672.88,662.0,6.93,0.06,P,0.17
672.88,663.0,17.18,0.06,C,0.19
672.88,663.0,6.96,0.06,P,0.17
672.88,664.0,15.76,0.06,C,0.19
672.88,664.0,7.98,0.06,P,0.17
672.88,665.0,16.5,0.06,C,0.19
672.88,665.0,7.47,0.06,P,0.17
672.88,666.0,15.06,0.06,C,0.18
672.88,666.0,7.8,0.06,P,0.17
672.88,667.0,14.36,0.06,C,0.18
672.88,667.0,8.21,0.06,P,0.16
672.88,668.0,13.36,0.06,C,0.18
672.88,668.0,8.6,0.06,P,0.16
672.88,669.0,12.62,0.06,C,0.18
672.88,669.0,8.8,0.06,P,0.16
672.88,670.0,12.99,0.06,C,0.18
672.88,670.0,9.16,0.06,P,0.16
672.88,671.0,12.26,0.06,C,0.17
672.88,671.0,9.24,0.06,P,0.16
672.88,672.0,11.98,0.06,C,0.17
672.88,672.0,9.79,0.06,P,0.16
672.88,673.0,11.1,0.06,C,0.17
672.88,673.0,10.24,0.06,P,0.15
672.88,674.0,10.65,0.06,C,0.17
672.88,674.0,13.3,0.06,P,0.15
672.88,675.0,10.15,0.06,C,0.17
672.88,675.0,11.12,0.06,P,0.15
672.88,676.0,9.2,0.06,C,0.16
672.88,676.0,12.59,0.06,P,0.15
672.88,677.0,8.76,0.06,C,0.16
672.88,677.0,14.86,0.06,P,0.15
672.88,678.0,8.32,0.06,C,0.16
672.88,678.0,13.33,0.06,P,0.15
672.88,679.0,6.38,0.06,C,0.16
672.88,679.0,18.52,0.06,P,0.14
672.88,680.0,7.28,0.06,C,0.16
672.88,680.0,13.2,0.06,P,0.14
672.88,681.0,6.64,0.06,C,0.16
672.88,681.0,17.44,0.06,P,0.14
672.88,682.0,5.56,0.06,C,0.15
672.88,682.0,16.32,0.06,P,0.14
672.88,683.0,5.38,0.06,C,0.15
672.88,683.0,16.13,0.06,P,0.14
672.88,684.0,5.5,0.06,C,0.15
672.88,684.0,18.87,0.06,P,0.14
672.88,685.0,5.11,0.06,C,0.15
672.88,685.0,17.35,0.06,P,0.13
672.88,686.0,4.6,0.06,C,0.15
672.88,686.0,16.9,0.06,P,0.13
672.88,687.0,3.88,0.06,C,0.15
672.88,687.0,20.95,0.06,P,0.13
672.88,688.0,3.89,0.06,C,0.14
672.88,688.0,18.5,0.06,P,0.13
672.88,689.0,3.13,0.06,C,0.14
672.88,689.0,22.3,0.06,P,0.13
672.88,690.0,3.22,0.06,C,0.14
672.88,690.0,23.86,0.06,P,0.13
672.88,691.0,2.7,0.06,C,0.14
672.88,691.0,25.74,0.06,P,0.13
672.88,692.0,2.66,0.06,C,0.14
672.88,692.0,21.19,0.06,P,0.13
672.88,693.0,2.42,0.06,C,0.14
672.88,693.0,14.91,0.06,P,0.13
672.88,694.0,2.0,0.06,C,0.14
672.88,694.0,22.55,0.06,P,0.13
672.88,695.0,1.9,0.06,C,0.14
672.88,695.0,26.14,0.06,P,0.13
672.88,696.0,1.4,0.06,C,0.13
672.88,696.0,27.4,0.06,P,0.13
672.88,697.0,1.48,0.06,C,0.13
672.88,697.0,28.61,0.06,P,0.13
672.88,698.0,1.18,0.06,C,0.13
672.88,698.0,21.18,0.06,P,0.13
672.88,699.0,1.17,0.06,C,0.13
672.88,699.0,21.28,0.06,P,0.13
672.88,700.0,1.17,0.06,C,0.13
672.88,700.0,28.3,0.06,P,0.13
672.88,701.0,0.9,0.06,C,0.13
672.88,701.0,30.23,0.06,P,0.13
672.88,702.0,0.74,0.06,C,0.13
672.88,702.0,33.65,0.06,P,0.13
672.88,703.0,0.65,0.06,C,0.13
672.88,703.0,41.5,0.06,P,0.14
672.88,704.0,0.72,0.06,C,0.13
672.88,704.0,40.98,0.06,P,0.14
672.88,705.0,0.66,0.06,C,0.13
672.88,705.0,36.23,0.06,P,0.14
672.88,706.0,0.53,0.06,C,0.13
672.88,706.0,24.54,0.06,P,0.14
672.88,707.0,0.47,0.06,C,0.13
672.88,708.0,0.47,0.06,C,0.13
672.88,708.0,21.9,0.06,P,0.18
672.88,709.0,0.37,0.06,C,0.13
672.88,710.0,0.33,0.06,C,0.13
672.88,710.0,30.14,0.06,P,0.19
672.88,715.0,0.2,0.06,C,0.13
672.88,715.0,39.71,0.06,P,0.21
672.88,720.0,0.12,0.06,C,0.13
672.88,720.0,48.99,0.06,P,0.22
672.88,725.0,0.08,0.06,C,0.13
672.88,725.0,54.15,0.06,P,0.24
672.88,730.0,0.06,0.06,C,0.14
672.88,730.0,46.96,0.06,P,0.25
672.88,735.0,0.05,0.06,C,0.14
672.88,740.0,0.04,0.06,C,0.15
672.88,745.0,0.04,0.06,C,0.16
672.88,750.0,0.04,0.06,C,0.17
672.88,750.0,67.52,0.06,P,0.33
672.88,755.0,0.03,0.06,C,0.18
672.88,755.0,84.14,0.06,P,0.34
672.88,760.0,0.03,0.06,C,0.18
672.88,765.0,0.02,0.06,C,0.19
672.88,770.0,0.02,0.06,C,0.2
672.88,770.0,84.57,0.06,P,0.37
672.88,775.0,0.03,0.06,C,0.21
672.88,780.0,0.02,0.06,C,0.22
672.88,785.0,0.02,0.06,C,0.22
672.88,790.0,0.03,0.06,C,0.23
672.88,525.0,144.18,0.07,C,0.53
672.88,525.0,0.48,0.07,P,0.42
672.88,530.0,0.6,0.07,P,0.41
672.88,535.0,0.59,0.07,P,0.4
672.88,540.0,145.48,0.07,C,0.56
672.88,540.0,0.59,0.07,P,0.39
672.88,545.0,139.96,0.07,C,0.55
672.88,545.0,0.68,0.07,P,0.38
672.88,550.0,0.7,0.07,P,0.37
672.88,555.0,0.85,0.07,P,0.36
672.88,560.0,115.26,0.07,C,0.48
672.88,560.0,0.8,0.07,P,0.35
672.88,565.0,119.66,0.07,C,0.47
672.88,565.0,0.96,0.07,P,0.34
672.88,570.0,98.19,0.07,C,0.45
672.88,570.0,1.1,0.07,P,0.33
672.88,575.0,0.96,0.07,P,0.32
672.88,580.0,101.31,0.07,C,0.42
672.88,580.0,1.24,0.07,P,0.31
672.88,585.0,1.39,0.07,P,0.3
672.88,590.0,89.7,0.07,C,0.39
672.88,590.0,1.5,0.07,P,0.29
672.88,595.0,1.45,0.07,P,0.28
672.88,600.0,75.58,0.07,C,0.33
672.88,600.0,1.49,0.07,P,0.28
672.88,605.0,71.68,0.07,C,0.32
672.88,605.0,1.79,0.07,P,0.27
672.88,610.0,62.54,0.07,C,0.31
672.88,610.0,2.16,0.07,P,0.26
672.88,615.0,58.42,0.07,C,0.29
672.88,615.0,2.47,0.07,P,0.25
672.88,620.0,55.64,0.07,C,0.28
672.88,620.0,2.5,0.07,P,0.24
672.88,625.0,55.43,0.07,C,0.27
672.88,625.0,3.0,0.07,P,0.23
672.88,630.0,47.5,0.07,C,0.26
672.88,630.0,3.21,0.07,P,0.23
672.88,635.0,39.77,0.07,C,0.25
672.88,635.0,4.15,0.07,P,0.22
672.88,640.0,36.95,0.07,C,0.24
672.88,640.0,4.26,0.07,P,0.21
672.88,645.0,36.14,0.07,C,0.23
672.88,645.0,5.06,0.07,P,0.2
672.88,650.0,27.67,0.07,C,0.22
672.88,650.0,5.68,0.07,P,0.19
672.88,655.0,23.6,0.07,C,0.21
672.88,655.0,7.48,0.07,P,0.19
672.88,656.0,25.03,0.07,C,0.21
672.88,656.0,8.68,0.07,P,0.18
672.88,657.0,19.58,0.07,C,0.21
672.88,657.0,8.71,0.07,P,0.18
672.88,658.0,21.7,0.07,C,0.21
672.88,658.0,8.85,0.07,P,0.18
672.88,659.0,25.61,0.07,C,0.2
672.88,659.0,8.37,0.07,P,0.18
672.88,660.0,22.68,0.07,C,0.2
672.88,660.0,7.77,0.07,P,0.18
672.88,661.0,23.83,0.07,C,0.2
672.88,661.0,9.22,0.07,P,0.18
672.88,662.0,17.25,0.07,C,0.2
672.88,662.0,8.86,0.07,P,0.17
672.88,663.0,19.25,0.07,C,0.2
672.88,663.0,10.7,0.07,P,0.17
672.88,664.0,17.45,0.07,C,0.19
672.88,664.0,9.67,0.07,P,0.17
672.88,665.0,18.78,0.07,C,0.19
672.88,665.0,9.72,0.07,P,0.17
672.88,666.0,15.71,0.07,C,0.19
672.88,666.0,10.74,0.07,P,0.17
672.88,667.0,16.05,0.07,C,0.19
672.88,667.0,10.94,0.07,P,0.17
672.88,668.0,16.59,0.07,C,0.19
672.88,668.0,10.69,0.07,P,0.16
672.88,669.0,15.57,0.07,C,0.19
672.88,669.0,11.05,0.07,P,0.16
672.88,670.0,15.31,0.07,C,0.18
672.88,670.0,10.77,0.07,P,0.16
672.88,671.0,13.7,0.07,C,0.18
672.88,671.0,12.29,0.07,P,0.16
672.88,672.0,14.01,0.07,C,0.18
672.88,672.0,12.18,0.07,P,0.16
672.88,673.0,13.51,0.07,C,0.18
672.88,673.0,13.95,0.07,P,0.16
672.88,674.0,12.79,0.07,C,0.18
672.88,674.0,12.96,0.07,P,0.16
672.88,675.0,12.35,0.07,C,0.17
672.88,675.0,12.62,0.07,P,0.15
672.88,676.0,10.04,0.07,C,0.17
672.88,676.0,15.63,0.07,P,0.15
672.88,677.0,10.77,0.07,C,0.17
672.88,677.0,14.5,0.07,P,0.15
672.88,678.0,9.9,0.07,C,0.17
672.88,678.0,15.01,0.07,P,0.15
672.88,679.0,9.42,0.07,C,0.17
672.88,679.0,15.43,0.07,P,0.15
672.88,680.0,9.47,0.07,C,0.17
672.88,680.0,15.8,0.07,P,0.15
672.88,681.0,8.38,0.07,C,0.17
672.88,681.0,20.1,0.07,P,0.14
672.88,682.0,8.33,0.07,C,0.16
672.88,682.0,19.45,0.07,P,0.14
672.88,683.0,7.89,0.07,C,0.16
672.88,683.0,19.96,0.07,P,0.14
672.88,684.0,7.16,0.07,C,0.16
672.88,684.0,17.48,0.07,P,0.14
672.88,685.0,6.54,0.07,C,0.16
672.88,685.0,20.5,0.07,P,0.14
672.88,686.0,6.64,0.07,C,0.16
672.88,686.0,24.32,0.07,P,0.14
672.88,687.0,5.94,0.07,C,0.16
672.88,687.0,18.6,0.07,P,0.14
672.88,688.0,5.74,0.07,C,0.15
672.88,688.0,19.52,0.07,P,0.14
672.88,689.0,5.05,0.07,C,0.15
672.88,689.0,21.21,0.07,P,0.13
672.88,690.0,5.12,0.07,C,0.15
672.88,690.0,28.5,0.07,P,0.13
672.88,691.0,4.72,0.07,C,0.15
672.88,691.0,22.47,0.07,P,0.13
672.88,692.0,4.25,0.07,C,0.15
672.88,692.0,23.21,0.07,P,0.13
672.88,693.0,4.01,0.07,C,0.15
672.88,693.0,24.39,0.07,P,0.13
672.88,694.0,3.71,0.07,C,0.15
672.88,694.0,19.25,0.07,P,0.13
672.88,695.0,3.46,0.07,C,0.15
672.88,695.0,25.03,0.07,P,0.13
672.88,696.0,3.14,0.07,C,0.15
672.88,697.0,2.33,0.07,C,0.14
672.88,698.0,2.46,0.07,C,0.14
672.88,698.0,30.3,0.07,P,0.13
672.88,699.0,2.23,0.07,C,0.14
672.88,700.0,2.31,0.07,C,0.14
672.88,700.0,37.01,0.07,P,0.13
672.88,701.0,2.12,0.07,C,0.14
672.88,702.0,1.75,0.07,C,0.14
672.88,703.0,1.77,0.07,C,0.14
672.88,704.0,1.52,0.07,C,0.14
672.88,705.0,1.49,0.07,C,0.14
672.88,705.0,22.73,0.07,P,0.13
672.88,706.0,1.12,0.07,C,0.14
672.88,706.0,31.0,0.07,P,0.14
672.88,707.0,1.02,0.07,C,0.14
672.88,708.0,1.05,0.07,C,0.14
672.88,709.0,0.97,0.07,C,0.14
672.88,710.0,0.97,0.07,C,0.14
672.88,710.0,30.02,0.07,P,0.17
672.88,715.0,0.6,0.07,C,0.13
672.88,715.0,36.3,0.07,P,0.18
672.88,720.0,0.37,0.07,C,0.14
672.88,725.0,0.24,0.07,C,0.14
672.88,725.0,54.15,0.07,P,0.21
672.88,730.0,0.16,0.07,C,0.14
672.88,730.0,58.45,0.07,P,0.22
672.88,735.0,0.1,0.07,C,0.14
672.88,735.0,63.72,0.07,P,0.24
672.88,740.0,0.08,0.07,C,0.14
672.88,740.0,54.56,0.07,P,0.25
672.88,745.0,0.07,0.07,C,0.15
672.88,750.0,0.05,0.07,C,0.15
672.88,755.0,0.03,0.07,C,0.16
672.88,760.0,0.04,0.07,C,0.16
672.88,765.0,0.03,0.07,C,0.17
672.88,770.0,0.03,0.07,C,0.18
672.88,770.0,90.84,0.07,P,0.33
672.88,775.0,0.04,0.07,C,0.19
672.88,780.0,0.04,0.07,C,0.19
672.88,785.0,0.03,0.07,C,0.2
672.88,790.0,0.03,0.07,C,0.2
672.88,790.0,119.13,0.07,P,0.37
672.88,525.0,143.8,0.09,C,0.57
672.88,525.0,0.75,0.09,P,0.4
672.88,530.0,142.1,0.09,C,0.54
672.88,530.0,0.79,0.09,P,0.39
672.88,535.0,136.32,0.09,C,0.54
672.88,535.0,0.77,0.09,P,0.38
672.88,540.0,132.79,0.09,C,0.53
672.88,540.0,0.79,0.09,P,0.37
672.88,545.0,130.22,0.09,C,0.5
672.88,545.0,0.92,0.09,P,0.36
672.88,550.0,124.58,0.09,C,0.49
672.88,550.0,0.9,0.09,P,0.35
672.88,555.0,114.0,0.09,C,0.46
672.88,555.0,1.03,0.09,P,0.34
672.88,560.0,109.29,0.09,C,0.45
672.88,560.0,1.03,0.09,P,0.33
672.88,565.0,104.4,0.09,C,0.45
672.88,565.0,1.3,0.09,P,0.32
672.88,570.0,98.51,0.09,C,0.43
672.88,570.0,1.21,0.09,P,0.32
672.88,575.0,96.5,0.09,C,0.42
672.88,575.0,1.42,0.09,P,0.31
672.88,580.0,91.0,0.09,C,0.39
672.88,580.0,1.54,0.09,P,0.3
672.88,585.0,87.0,0.09,C,0.39
672.88,585.0,1.55,0.09,P,0.29
672.88,590.0,80.89,0.09,C,0.37
672.88,590.0,1.85,0.09,P,0.28
672.88,595.0,78.76,0.09,C,0.36
672.88,595.0,1.92,0.09,P,0.28
672.88,600.0,73.1,0.09,C,0.34
672.88,600.0,2.13,0.09,P,0.27
672.88,601.0,74.42,0.09,C,0.34
672.88,601.0,2.21,0.09,P,0.27
672.88,602.0,77.87,0.09,C,0.34
672.88,602.0,2.25,0.09,P,0.26
672.88,603.0,75.05,0.09,C,0.34
672.88,603.0,2.3,0.09,P,0.26
672.88,604.0,82.71,0.09,C,0.34
672.88,604.0,2.45,0.09,P,0.26
672.88,605.0,68.42,0.09,C,0.33
672.88,605.0,2.5,0.09,P,0.26
672.88,606.0,82.43,0.09,C,0.34
672.88,606.0,2.56,0.09,P,0.26
672.88,607.0,86.85,0.09,C,0.31
672.88,607.0,2.61,0.09,P,0.26
672.88,608.0,79.23,0.09,C,0.3
672.88,608.0,2.68,0.09,P,0.26
672.88,609.0,77.63,0.09,C,0.3
672.88,609.0,2.73,0.09,P,0.25
672.88,610.0,63.91,0.09,C,0.3
672.88,610.0,2.62,0.09,P,0.25
672.88,611.0,76.54,0.09,C,0.3
672.88,611.0,2.87,0.09,P,0.25
672.88,612.0,76.45,0.09,C,0.29
672.88,612.0,2.92,0.09,P,0.25
672.88,613.0,75.55,0.09,C,0.29
672.88,613.0,3.0,0.09,P,0.25
672.88,614.0,63.35,0.09,C,0.29
672.88,614.0,3.06,0.09,P,0.25
672.88,615.0,60.99,0.09,C,0.28
672.88,615.0,2.96,0.09,P,0.25
672.88,616.0,63.91,0.09,C,0.28
672.88,616.0,3.22,0.09,P,0.24
672.88,617.0,3.27,0.09,P,0.24
672.88,618.0,3.36,0.09,P,0.24
672.88,619.0,52.87,0.09,C,0.28
672.88,619.0,3.43,0.09,P,0.24
672.88,620.0,54.46,0.09,C,0.28
672.88,620.0,3.3,0.09,P,0.24
672.88,621.0,66.64,0.09,C,0.27
672.88,621.0,3.63,0.09,P,0.24
672.88,622.0,65.12,0.09,C,0.27
672.88,622.0,3.7,0.09,P,0.24
672.88,623.0,54.73,0.09,C,0.27
672.88,623.0,3.79,0.09,P,0.23
672.88,624.0,52.65,0.09,C,0.27
672.88,624.0,3.88,0.09,P,0.23
672.88,625.0,47.89,0.09,C,0.26
672.88,625.0,3.79,0.09,P,0.23
672.88,626.0,61.88,0.09,C,0.27
672.88,626.0,4.08,0.09,P,0.23
672.88,627.0,46.67,0.09,C,0.26
672.88,627.0,4.21,0.09,P,0.23
672.88,628.0,47.34,0.09,C,0.26
672.88,628.0,4.29,0.09,P,0.23
672.88,629.0,52.31,0.09,C,0.26
672.88,629.0,4.4,0.09,P,0.22
672.88,630.0,48.4,0.09,C,0.25
672.88,630.0,4.25,0.09,P,0.22
672.88,631.0,43.87,0.09,C,0.25
672.88,631.0,4.48,0.09,P,0.22
672.88,632.0,43.88,0.09,C,0.25
672.88,632.0,4.51,0.09,P,0.22
672.88,633.0,4.89,0.09,P,0.22
672.88,634.0,4.79,0.09,P,0.22
672.88,635.0,44.9,0.09,C,0.25
672.88,635.0,4.84,0.09,P,0.22
672.88,636.0,52.95,0.09,C,0.25
672.88,636.0,5.06,0.09,P,0.21
672.88,637.0,52.01,0.09,C,0.24
672.88,637.0,5.36,0.09,P,0.21
672.88,638.0,51.1,0.09,C,0.24
672.88,638.0,5.27,0.09,P,0.21
672.88,639.0,38.86,0.09,C,0.24
672.88,639.0,5.32,0.09,P,0.21
672.88,640.0,40.14,0.09,C,0.24
672.88,640.0,5.52,0.09,P,0.21
672.88,641.0,35.97,0.09,C,0.23
672.88,641.0,5.68,0.09,P,0.21
672.88,642.0,47.19,0.09,C,0.23
672.88,642.0,5.84,0.09,P,0.21
672.88,643.0,32.1,0.09,C,0.23
672.88,643.0,6.3,0.09,P,0.2
672.88,644.0,33.72,0.09,C,0.23
672.88,644.0,6.51,0.09,P,0.2
672.88,645.0,32.57,0.09,C,0.23
672.88,645.0,6.22,0.09,P,0.2
672.88,646.0,31.77,0.09,C,0.22
672.88,646.0,6.4,0.09,P,0.2
672.88,647.0,30.81,0.09,C,0.22
672.88,647.0,7.06,0.09,P,0.2
672.88,648.0,38.04,0.09,C,0.22
672.88,648.0,6.75,0.09,P,0.2
672.88,649.0,32.83,0.09,C,0.22
672.88,649.0,7.0,0.09,P,0.2
672.88,650.0,30.5,0.09,C,0.22
672.88,650.0,7.18,0.09,P,0.2
672.88,651.0,30.82,0.09,C,0.21
672.88,651.0,7.53,0.09,P,0.19
672.88,652.0,34.9,0.09,C,0.21
672.88,652.0,8.15,0.09,P,0.19
672.88,653.0,37.99,0.09,C,0.21
672.88,653.0,7.7,0.09,P,0.19
672.88,654.0,25.46,0.09,C,0.21
672.88,654.0,8.17,0.09,P,0.19
672.88,655.0,27.28,0.09,C,0.21
672.88,655.0,8.24,0.09,P,0.19
672.88,656.0,27.48,0.09,C,0.2
672.88,656.0,8.93,0.09,P,0.19
672.88,657.0,24.67,0.09,C,0.2
672.88,657.0,9.3,0.09,P,0.18
672.88,658.0,22.44,0.09,C,0.2
672.88,658.0,9.17,0.09,P,0.18
672.88,659.0,21.93,0.09,C,0.2
672.88,659.0,10.76,0.09,P,0.18
672.88,660.0,21.99,0.09,C,0.2
672.88,660.0,9.47,0.09,P,0.18
672.88,661.0,21.65,0.09,C,0.2
672.88,661.0,9.72,0.09,P,0.18
672.88,662.0,18.5,0.09,C,0.19
672.88,662.0,9.97,0.09,P,0.18
672.88,663.0,21.65,0.09,C,0.19
672.88,663.0,10.28,0.09,P,0.18
672.88,664.0,18.9,0.09,C,0.19
672.88,664.0,11.36,0.09,P,0.17
672.88,665.0,20.0,0.09,C,0.19
672.88,665.0,10.75,0.09,P,0.17
672.88,666.0,19.34,0.09,C,0.19
672.88,666.0,11.16,0.09,P,0.17
672.88,667.0,17.4,0.09,C,0.19
672.88,667.0,12.1,0.09,P,0.17
672.88,668.0,17.0,0.09,C,0.18
672.88,668.0,11.8,0.09,P,0.17
672.88,669.0,17.23,0.09,C,0.18
672.88,669.0,12.22,0.09,P,0.17
672.88,670.0,16.83,0.09,C,0.18
672.88,670.0,12.6,0.09,P,0.17
672.88,671.0,15.99,0.09,C,0.18
672.88,671.0,12.76,0.09,P,0.16
672.88,672.0,15.53,0.09,C,0.18
672.88,672.0,13.34,0.09,P,0.16
672.88,673.0,13.97,0.09,C,0.18
672.88,673.0,13.68,0.09,P,0.16
672.88,674.0,13.48,0.09,C,0.17
672.88,674.0,15.05,0.09,P,0.16
672.88,675.0,13.53,0.09,C,0.17
672.88,675.0,14.42,0.09,P,0.16
672.88,676.0,12.33,0.09,C,0.17
672.88,676.0,14.75,0.09,P,0.16
672.88,677.0,12.03,0.09,C,0.17
672.88,677.0,16.22,0.09,P,0.16
672.88,678.0,11.35,0.09,C,0.17
672.88,678.0,16.51,0.09,P,0.15
672.88,679.0,11.22,0.09,C,0.17
672.88,679.0,17.01,0.09,P,0.15
672.88,680.0,10.64,0.09,C,0.16
672.88,680.0,16.58,0.09,P,0.15
672.88,681.0,10.26,0.09,C,0.16
672.88,681.0,19.03,0.09,P,0.15
672.88,682.0,9.62,0.09,C,0.16
672.88,682.0,17.57,0.09,P,0.15
672.88,683.0,8.67,0.09,C,0.16
672.88,683.0,19.46,0.09,P,0.15
672.88,684.0,8.21,0.09,C,0.16
672.88,684.0,19.68,0.09,P,0.15
672.88,685.0,8.15,0.09,C,0.16
672.88,685.0,19.32,0.09,P,0.15
672.88,686.0,7.76,0.09,C,0.16
672.88,686.0,24.34,0.09,P,0.15
672.88,687.0,6.98,0.09,C,0.16
672.88,687.0,23.21,0.09,P,0.14
672.88,688.0,6.54,0.09,C,0.15
672.88,688.0,24.24,0.09,P,0.14
672.88,689.0,6.42,0.09,C,0.15
672.88,689.0,28.39,0.09,P,0.14
672.88,690.0,6.1,0.09,C,0.15
672.88,690.0,24.46,0.09,P,0.14
672.88,691.0,5.78,0.09,C,0.15
672.88,691.0,27.17,0.09,P,0.14
672.88,692.0,5.4,0.09,C,0.15
672.88,692.0,23.82,0.09,P,0.14
672.88,693.0,4.78,0.09,C,0.15
672.88,693.0,16.74,0.09,P,0.14
672.88,694.0,4.57,0.09,C,0.15
672.88,694.0,23.29,0.09,P,0.14
672.88,695.0,4.48,0.09,C,0.15
672.88,695.0,28.1,0.09,P,0.14
672.88,696.0,3.96,0.09,C,0.15
672.88,696.0,32.37,0.09,P,0.14
672.88,697.0,3.82,0.09,C,0.15
672.88,697.0,30.4,0.09,P,0.14
